id,abbr,VertexX,VertexY
1,AK,58,327
1,AK,56,323
1,AK,55,322
1,AK,56,321
1,AK,54,320
1,AK,53,319
1,AK,54,317
1,AK,53,315
1,AK,51,312
1,AK,49,309
1,AK,51,308
1,AK,54,308
1,AK,54,308
1,AK,58,308
1,AK,60,306
1,AK,61,302
1,AK,63,301
1,AK,64,302
1,AK,67,301
1,AK,69,300
1,AK,70,300
1,AK,70,301
1,AK,74,301
1,AK,76,299
1,AK,77,299
1,AK,78,300
1,AK,81,301
1,AK,81,302
1,AK,81,302
1,AK,82,302
1,AK,84,302
1,AK,84,305
1,AK,85,306
1,AK,91,306
1,AK,95,309
1,AK,95,308
1,AK,99,311
1,AK,101,309
1,AK,102,309
1,AK,106,311
1,AK,109,313
2,AZ,99,263
2,AZ,98,265
2,AZ,98,267
2,AZ,98,267
2,AZ,112,274
2,AZ,120,279
2,AZ,130,285
2,AZ,141,292
2,AZ,150,294
2,AZ,167,296
2,AZ,178,214
2,AZ,121,206
2,AZ,118,216
2,AZ,118,216
2,AZ,116,219
2,AZ,115,219
2,AZ,114,216
2,AZ,112,216
2,AZ,112,215
2,AZ,112,215
2,AZ,110,216
2,AZ,109,216
2,AZ,109,222
2,AZ,108,223
2,AZ,108,231
2,AZ,107,232
2,AZ,107,236
2,AZ,108,239
2,AZ,109,243
2,AZ,109,243
2,AZ,112,244
2,AZ,110,245
2,AZ,109,246
2,AZ,107,247
2,AZ,106,248
2,AZ,105,251
2,AZ,105,254
2,AZ,102,256
2,AZ,101,256
2,AZ,101,258
2,AZ,101,259
2,AZ,101,260
2,AZ,104,260
2,AZ,104,261
2,AZ,102,263
2,AZ,99,263
3,AR,409,237
3,AR,406,237
3,AR,403,237
3,AR,404,236
3,AR,406,233
3,AR,406,231
3,AR,405,229
3,AR,351,230
3,AR,352,236
3,AR,352,240
3,AR,353,248
3,AR,353,275
3,AR,354,276
3,AR,357,275
3,AR,359,276
3,AR,359,281
3,AR,398,279
3,AR,398,278
3,AR,398,276
3,AR,397,274
3,AR,398,273
3,AR,397,271
3,AR,398,269
3,AR,398,266
3,AR,399,265
3,AR,399,262
3,AR,401,259
3,AR,404,258
3,AR,404,256
3,AR,404,255
3,AR,406,252
3,AR,407,251
3,AR,407,248
3,AR,408,247
3,AR,406,247
3,AR,406,244
3,AR,407,243
3,AR,408,242
3,AR,408,239
3,AR,409,237
4,CA,99,263
4,CA,102,263
4,CA,104,261
4,CA,104,260
4,CA,101,260
4,CA,101,259
4,CA,101,258
4,CA,101,256
4,CA,102,256
4,CA,105,254
4,CA,105,251
4,CA,106,250
4,CA,107,247
4,CA,109,246
4,CA,110,245
4,CA,112,244
4,CA,110,243
4,CA,109,243
4,CA,108,239
4,CA,107,236
4,CA,107,232
4,CA,106,232
4,CA,58,160
4,CA,71,113
4,CA,25,102
4,CA,23,106
4,CA,23,112
4,CA,20,120
4,CA,18,121
4,CA,17,122
4,CA,16,122
4,CA,15,125
4,CA,15,128
4,CA,16,130
4,CA,18,133
4,CA,18,136
4,CA,18,140
4,CA,17,143
4,CA,16,146
4,CA,16,150
4,CA,17,152
4,CA,20,154
4,CA,21,158
4,CA,22,161
4,CA,22,163
4,CA,22,163
4,CA,22,164
4,CA,25,169
4,CA,25,171
4,CA,24,173
4,CA,23,174
4,CA,24,179
4,CA,25,182
4,CA,26,184
4,CA,29,184
4,CA,29,186
4,CA,29,189
4,CA,26,190
4,CA,26,190
4,CA,25,192
4,CA,26,194
4,CA,29,198
4,CA,29,201
4,CA,30,205
4,CA,31,206
4,CA,33,210
4,CA,35,212
4,CA,36,214
4,CA,36,215
4,CA,36,216
4,CA,36,219
4,CA,35,223
4,CA,33,224
4,CA,36,225
4,CA,39,227
4,CA,41,228
4,CA,44,229
4,CA,46,229
4,CA,48,231
4,CA,51,235
4,CA,51,236
4,CA,54,237
4,CA,56,238
4,CA,58,239
4,CA,59,242
4,CA,58,243
4,CA,58,243
4,CA,60,244
4,CA,61,244
4,CA,64,243
4,CA,67,245
4,CA,67,247
4,CA,69,250
4,CA,69,252
4,CA,69,258
4,CA,70,260
4,CA,77,261
4,CA,90,262
4,CA,99,263
5,CO,262,221
5,CO,265,161
5,CO,187,153
5,CO,178,213
5,CO,262,221
6,CT,603,123
6,CT,600,113
6,CT,597,113
6,CT,582,116
6,CT,583,118
6,CT,584,124
6,CT,584,130
6,CT,583,132
6,CT,584,133
6,CT,588,130
6,CT,590,129
6,CT,591,127
6,CT,592,127
6,CT,595,127
6,CT,598,125
6,CT,603,123
7,DE,569,158
7,DE,569,156
7,DE,570,154
7,DE,568,154
7,DE,568,155
7,DE,566,156
7,DE,567,160
7,DE,568,163
7,DE,570,170
7,DE,572,175
7,DE,575,175
7,DE,578,174
7,DE,577,169
7,DE,577,169
7,DE,574,168
7,DE,574,164
7,DE,572,161
7,DE,570,160
7,DE,569,158
7,DE,569,158
8,FL,523,302
8,FL,526,308
8,FL,528,315
8,FL,532,321
8,FL,534,325
8,FL,537,329
8,FL,541,332
8,FL,542,334
8,FL,541,335
8,FL,541,336
8,FL,543,340
8,FL,544,343
8,FL,546,346
8,FL,549,351
8,FL,551,357
8,FL,553,361
8,FL,553,369
8,FL,553,370
8,FL,553,374
8,FL,551,374
8,FL,551,375
8,FL,551,377
8,FL,551,378
8,FL,552,380
8,FL,550,382
8,FL,547,383
8,FL,545,383
8,FL,544,384
8,FL,543,385
8,FL,542,384
8,FL,541,384
8,FL,541,382
8,FL,539,380
8,FL,537,376
8,FL,535,374
8,FL,532,374
8,FL,532,375
8,FL,530,371
8,FL,529,369
8,FL,528,367
8,FL,527,366
8,FL,526,367
8,FL,523,367
8,FL,522,363
8,FL,520,361
8,FL,519,358
8,FL,516,355
8,FL,514,353
8,FL,515,351
8,FL,519,347
8,FL,518,346
8,FL,515,345
8,FL,513,346
8,FL,514,346
8,FL,515,347
8,FL,515,350
8,FL,514,351
8,FL,513,347
8,FL,512,344
8,FL,512,343
8,FL,513,339
8,FL,513,332
8,FL,511,330
8,FL,509,328
8,FL,506,327
8,FL,505,327
8,FL,504,325
8,FL,501,323
8,FL,500,322
8,FL,499,321
8,FL,497,319
8,FL,495,316
8,FL,492,316
8,FL,491,316
8,FL,488,316
8,FL,488,319
8,FL,488,319
8,FL,488,320
8,FL,485,320
8,FL,483,322
8,FL,481,323
8,FL,477,323
8,FL,475,323
8,FL,475,322
8,FL,474,321
8,FL,472,320
8,FL,472,319
8,FL,466,316
8,FL,460,315
8,FL,458,315
8,FL,453,316
8,FL,450,317
8,FL,446,317
8,FL,446,312
8,FL,444,311
8,FL,444,309
8,FL,444,308
8,FL,451,306
8,FL,468,305
8,FL,473,305
8,FL,477,305
8,FL,478,307
8,FL,480,308
8,FL,485,308
8,FL,492,308
8,FL,507,307
8,FL,512,306
8,FL,515,306
8,FL,515,308
8,FL,516,309
8,FL,516,306
8,FL,515,302
8,FL,516,302
8,FL,520,302
8,FL,523,302
9,GA,463,245
9,GA,463,246
9,GA,463,247
9,GA,465,251
9,GA,467,256
9,GA,468,263
9,GA,469,267
9,GA,470,270
9,GA,472,275
9,GA,473,279
9,GA,475,282
9,GA,475,284
9,GA,476,284
9,GA,476,285
9,GA,475,289
9,GA,475,292
9,GA,475,292
9,GA,475,296
9,GA,476,299
9,GA,475,301
9,GA,476,301
9,GA,477,302
9,GA,477,305
9,GA,478,307
9,GA,481,308
9,GA,485,308
9,GA,492,308
9,GA,508,307
9,GA,512,307
9,GA,515,307
9,GA,515,308
9,GA,516,309
9,GA,516,306
9,GA,515,302
9,GA,516,302
9,GA,520,302
9,GA,523,302
9,GA,523,299
9,GA,526,292
9,GA,526,289
9,GA,526,288
9,GA,528,283
9,GA,528,282
9,GA,527,282
9,GA,524,282
9,GA,524,279
9,GA,523,277
9,GA,522,276
9,GA,520,275
9,GA,519,271
9,GA,516,268
9,GA,514,267
9,GA,513,265
9,GA,512,263
9,GA,509,262
9,GA,508,261
9,GA,507,259
9,GA,505,258
9,GA,501,256
9,GA,501,255
9,GA,499,253
9,GA,499,253
9,GA,497,250
9,GA,495,250
9,GA,492,247
9,GA,491,246
9,GA,491,245
9,GA,491,244
9,GA,492,243
9,GA,492,242
9,GA,463,245
10,HI,161,358
10,HI,162,355
10,HI,163,355
10,HI,163,357
10,HI,162,358
10,HI,161,358
11,HI,168,355
11,HI,171,358
11,HI,174,357
11,HI,175,354
11,HI,174,352
11,HI,171,352
11,HI,168,353
11,HI,168,355
12,HI,189,362
12,HI,191,367
12,HI,193,366
12,HI,194,366
12,HI,194,367
12,HI,198,367
12,HI,198,365
12,HI,196,365
12,HI,194,361
12,HI,193,359
12,HI,189,361
12,HI,189,362
13,HI,202,368
13,HI,204,367
13,HI,207,368
13,HI,207,368
13,HI,212,368
13,HI,212,368
13,HI,209,370
13,HI,206,370
13,HI,202,368
14,HI,206,371
14,HI,208,375
14,HI,209,374
14,HI,209,373
14,HI,209,371
14,HI,206,371
14,HI,206,371
15,HI,212,371
15,HI,213,369
15,HI,216,371
15,HI,219,371
15,HI,222,374
15,HI,222,375
15,HI,220,376
15,HI,216,377
15,HI,215,376
15,HI,212,371
16,HI,223,382
16,HI,223,381
16,HI,227,382
16,HI,231,384
16,HI,233,386
16,HI,235,388
16,HI,236,391
16,HI,239,392
16,HI,239,393
16,HI,236,396
16,HI,233,397
16,HI,232,396
16,HI,230,398
16,HI,229,399
16,HI,227,401
16,HI,225,401
16,HI,223,399
16,HI,223,397
16,HI,223,394
16,HI,222,391
16,HI,221,390
16,HI,221,388
16,HI,222,388
16,HI,223,385
16,HI,224,384
16,HI,223,384
16,HI,223,382
17,ID,102,122
17,ID,108,98
17,ID,109,94
17,ID,112,91
17,ID,109,89
17,ID,108,89
17,ID,108,87
17,ID,108,87
17,ID,108,85
17,ID,112,82
17,ID,113,81
17,ID,113,81
17,ID,114,78
17,ID,115,77
17,ID,117,74
17,ID,120,70
17,ID,120,68
17,ID,117,67
17,ID,116,63
17,ID,125,20
17,ID,136,21
17,ID,132,36
17,ID,135,40
17,ID,133,44
17,ID,136,47
17,ID,137,48
17,ID,139,54
17,ID,143,58
17,ID,143,59
17,ID,145,60
17,ID,145,61
17,ID,140,74
17,ID,140,75
17,ID,143,77
17,ID,143,77
17,ID,146,75
17,ID,146,74
17,ID,147,75
17,ID,147,78
17,ID,150,87
17,ID,152,89
17,ID,153,91
17,ID,153,93
17,ID,153,95
17,ID,154,95
17,ID,156,94
17,ID,158,94
17,ID,160,95
17,ID,161,95
17,ID,164,94
17,ID,167,95
17,ID,169,95
17,ID,169,94
17,ID,171,93
17,ID,171,94
17,ID,173,95
17,ID,174,98
17,ID,168,133
17,ID,168,133
17,ID,107,122
17,ID,102,122
18,IL,427,207
18,IL,427,205
18,IL,428,201
18,IL,429,199
18,IL,430,197
18,IL,432,194
18,IL,432,191
18,IL,430,187
18,IL,430,185
18,IL,430,182
18,IL,430,177
18,IL,429,167
18,IL,429,156
18,IL,428,147
18,IL,428,147
18,IL,427,145
18,IL,427,143
18,IL,426,141
18,IL,424,139
18,IL,424,136
18,IL,392,137
18,IL,392,139
18,IL,394,140
18,IL,394,140
18,IL,396,143
18,IL,398,144
18,IL,398,146
18,IL,398,148
18,IL,397,151
18,IL,396,153
18,IL,394,154
18,IL,393,154
18,IL,390,155
18,IL,389,156
18,IL,389,158
18,IL,389,159
18,IL,391,160
18,IL,391,163
18,IL,389,163
18,IL,389,164
18,IL,389,167
18,IL,388,167
18,IL,386,168
18,IL,385,169
18,IL,386,170
18,IL,385,171
18,IL,384,174
18,IL,384,175
18,IL,386,181
18,IL,391,185
18,IL,394,189
18,IL,394,191
18,IL,396,192
18,IL,399,192
18,IL,401,193
18,IL,401,196
18,IL,399,200
18,IL,399,202
18,IL,401,205
18,IL,405,208
18,IL,408,209
18,IL,409,213
18,IL,412,215
18,IL,411,216
18,IL,412,220
18,IL,413,222
18,IL,414,221
18,IL,415,220
18,IL,416,219
18,IL,417,217
18,IL,420,219
18,IL,422,220
18,IL,423,219
18,IL,423,217
18,IL,422,216
18,IL,422,214
18,IL,423,213
18,IL,426,213
18,IL,427,213
18,IL,426,212
18,IL,426,209
18,IL,427,209
18,IL,427,207
19,IN,427,206
19,IN,427,205
19,IN,428,201
19,IN,429,199
19,IN,430,197
19,IN,432,194
19,IN,432,190
19,IN,430,189
19,IN,430,185
19,IN,430,182
19,IN,430,177
19,IN,430,167
19,IN,429,155
19,IN,428,147
19,IN,430,148
19,IN,431,150
19,IN,432,148
19,IN,434,147
19,IN,436,146
19,IN,439,146
19,IN,454,144
19,IN,458,144
19,IN,459,155
19,IN,461,181
19,IN,462,184
19,IN,462,186
19,IN,463,187
19,IN,463,189
19,IN,461,189
19,IN,459,191
19,IN,457,191
19,IN,457,194
19,IN,453,197
19,IN,451,199
19,IN,451,201
19,IN,451,202
19,IN,449,202
19,IN,447,201
19,IN,446,201
19,IN,444,202
19,IN,444,205
19,IN,443,205
19,IN,443,205
19,IN,442,204
19,IN,439,205
19,IN,438,206
19,IN,437,206
19,IN,436,205
19,IN,434,205
19,IN,429,206
19,IN,427,206
20,IA,392,137
20,IA,392,139
20,IA,394,139
20,IA,394,140
20,IA,396,143
20,IA,398,144
20,IA,398,146
20,IA,398,148
20,IA,397,151
20,IA,396,153
20,IA,394,153
20,IA,393,154
20,IA,390,155
20,IA,389,158
20,IA,389,159
20,IA,391,160
20,IA,390,163
20,IA,389,163
20,IA,389,164
20,IA,389,167
20,IA,388,167
20,IA,386,168
20,IA,385,169
20,IA,386,170
20,IA,385,171
20,IA,384,169
20,IA,382,167
20,IA,337,169
20,IA,337,169
20,IA,336,166
20,IA,335,161
20,IA,334,159
20,IA,334,154
20,IA,332,153
20,IA,331,150
20,IA,329,144
20,IA,329,140
20,IA,328,139
20,IA,327,137
20,IA,328,133
20,IA,329,129
20,IA,327,128
20,IA,327,127
20,IA,327,124
20,IA,329,124
20,IA,385,123
20,IA,385,127
20,IA,388,128
20,IA,388,129
20,IA,386,130
20,IA,386,133
20,IA,388,136
20,IA,390,137
20,IA,392,137
20,IA,392,137
21,KS,350,223
21,KS,342,223
21,KS,309,223
21,KS,278,222
21,KS,261,221
21,KS,265,177
21,KS,279,177
21,KS,308,177
21,KS,338,178
21,KS,342,178
21,KS,343,179
21,KS,344,179
21,KS,346,181
21,KS,346,182
21,KS,344,184
21,KS,344,185
21,KS,346,187
21,KS,347,190
21,KS,350,191
21,KS,350,199
21,KS,350,223
22,KY,500,204
22,KY,499,205
22,KY,497,208
22,KY,493,212
22,KY,492,213
22,KY,492,214
22,KY,489,216
22,KY,485,219
22,KY,481,220
22,KY,444,223
22,KY,434,223
22,KY,430,224
22,KY,428,224
22,KY,428,227
22,KY,422,227
22,KY,417,228
22,KY,412,228
22,KY,413,227
22,KY,414,225
22,KY,415,223
22,KY,415,222
22,KY,414,220
22,KY,415,220
22,KY,416,219
22,KY,417,217
22,KY,420,219
22,KY,422,220
22,KY,423,219
22,KY,423,217
22,KY,422,216
22,KY,422,214
22,KY,423,213
22,KY,426,213
22,KY,427,213
22,KY,426,212
22,KY,426,209
22,KY,427,209
22,KY,427,209
22,KY,427,206
22,KY,427,206
22,KY,429,206
22,KY,434,205
22,KY,436,205
22,KY,437,206
22,KY,438,206
22,KY,439,205
22,KY,442,204
22,KY,443,205
22,KY,443,205
22,KY,444,205
22,KY,444,202
22,KY,446,201
22,KY,447,201
22,KY,449,202
22,KY,451,202
22,KY,451,201
22,KY,451,199
22,KY,453,197
22,KY,457,194
22,KY,457,191
22,KY,459,191
22,KY,461,189
22,KY,463,189
22,KY,463,187
22,KY,462,186
22,KY,462,184
22,KY,465,184
22,KY,467,184
22,KY,469,184
22,KY,470,187
22,KY,474,187
22,KY,475,189
22,KY,477,189
22,KY,478,187
22,KY,482,189
22,KY,484,189
22,KY,485,187
22,KY,488,186
22,KY,488,185
22,KY,489,187
22,KY,490,189
22,KY,492,190
22,KY,492,194
22,KY,492,194
22,KY,495,196
22,KY,495,198
22,KY,498,199
22,KY,499,202
22,KY,500,204
23,LA,419,316
23,LA,416,314
23,LA,417,311
23,LA,417,309
23,LA,411,311
23,LA,393,312
23,LA,393,309
23,LA,393,304
23,LA,396,299
23,LA,399,293
23,LA,399,292
23,LA,399,291
23,LA,400,290
23,LA,399,289
23,LA,399,288
23,LA,398,284
23,LA,398,279
23,LA,359,281
23,LA,359,288
23,LA,360,293
23,LA,360,296
23,LA,361,299
23,LA,362,302
23,LA,365,306
23,LA,366,308
23,LA,366,309
23,LA,366,315
23,LA,363,319
23,LA,365,320
23,LA,363,322
23,LA,363,327
23,LA,362,329
23,LA,363,331
23,LA,366,330
23,LA,374,330
23,LA,382,332
23,LA,385,334
23,LA,389,332
23,LA,391,334
23,LA,392,334
23,LA,393,332
23,LA,391,332
23,LA,389,332
23,LA,388,330
23,LA,388,330
23,LA,388,330
23,LA,388,330
23,LA,389,330
23,LA,390,329
23,LA,390,329
23,LA,391,330
23,LA,392,330
23,LA,394,330
23,LA,396,332
23,LA,396,334
23,LA,399,334
23,LA,400,335
23,LA,399,336
23,LA,399,336
23,LA,400,337
23,LA,406,340
23,LA,408,339
23,LA,409,337
23,LA,411,337
23,LA,412,336
23,LA,413,337
23,LA,413,339
23,LA,412,339
23,LA,413,339
23,LA,415,339
23,LA,416,336
23,LA,416,336
23,LA,415,336
23,LA,416,335
23,LA,416,334
23,LA,417,334
23,LA,419,332
23,LA,419,334
23,LA,419,334
23,LA,419,336
23,LA,419,336
23,LA,420,336
23,LA,422,336
23,LA,422,336
23,LA,424,337
23,LA,426,338
23,LA,427,338
23,LA,428,339
23,LA,430,337
23,LA,430,336
23,LA,429,336
23,LA,427,334
23,LA,422,334
23,LA,420,331
23,LA,421,330
23,LA,422,330
23,LA,422,329
23,LA,422,329
23,LA,422,329
23,LA,423,329
23,LA,426,327
23,LA,423,325
23,LA,423,323
23,LA,423,323
23,LA,422,324
23,LA,421,327
23,LA,419,325
23,LA,419,324
23,LA,420,323
23,LA,421,321
23,LA,420,320
23,LA,419,316
24,ME,636,54
24,ME,637,55
24,ME,639,58
24,ME,639,60
24,ME,637,63
24,ME,637,63
24,ME,634,64
24,ME,630,69
24,ME,630,69
24,ME,630,69
24,ME,630,69
24,ME,629,69
24,ME,629,68
24,ME,629,68
24,ME,628,68
24,ME,627,69
24,ME,626,70
24,ME,626,70
24,ME,626,71
24,ME,626,72
24,ME,626,74
24,ME,624,74
24,ME,624,72
24,ME,623,71
24,ME,623,72
24,ME,622,70
24,ME,620,71
24,ME,621,71
24,ME,622,72
24,ME,621,74
24,ME,621,76
24,ME,621,77
24,ME,620,78
24,ME,619,78
24,ME,618,81
24,ME,614,83
24,ME,613,84
24,ME,612,82
24,ME,610,85
24,ME,611,87
24,ME,610,87
24,ME,610,91
24,ME,608,95
24,ME,607,94
24,ME,606,92
24,ME,604,92
24,ME,604,90
24,ME,599,74
24,ME,596,63
24,ME,597,63
24,ME,598,63
24,ME,598,61
24,ME,598,59
24,ME,600,55
24,ME,601,53
24,ME,599,51
24,ME,599,47
24,ME,600,46
24,ME,601,44
24,ME,601,44
24,ME,601,40
24,ME,603,37
24,ME,604,30
24,ME,606,28
24,ME,606,28
24,ME,607,28
24,ME,607,29
24,ME,608,30
24,ME,610,30
24,ME,611,30
24,ME,611,29
24,ME,613,26
24,ME,615,26
24,ME,615,26
24,ME,620,28
24,ME,621,29
24,ME,627,49
24,ME,631,49
24,ME,633,51
24,ME,633,54
24,ME,634,55
24,ME,635,55
24,ME,635,55
24,ME,635,54
24,ME,636,54
25,MD,578,174
25,MD,575,175
25,MD,572,175
25,MD,570,170
25,MD,568,163
25,MD,567,160
25,MD,567,156
25,MD,561,158
25,MD,551,160
25,MD,526,164
25,MD,526,168
25,MD,527,171
25,MD,527,171
25,MD,528,170
25,MD,529,168
25,MD,531,168
25,MD,532,167
25,MD,534,164
25,MD,534,166
25,MD,536,166
25,MD,538,163
25,MD,539,163
25,MD,541,162
25,MD,542,163
25,MD,544,164
25,MD,545,166
25,MD,546,167
25,MD,550,168
25,MD,550,170
25,MD,553,170
25,MD,553,171
25,MD,554,170
25,MD,557,171
25,MD,555,173
25,MD,554,175
25,MD,554,177
25,MD,554,178
25,MD,554,181
25,MD,558,181
25,MD,561,181
25,MD,564,182
25,MD,565,182
25,MD,565,181
25,MD,564,178
25,MD,564,177
25,MD,562,176
25,MD,561,173
25,MD,561,168
25,MD,561,167
25,MD,561,167
25,MD,561,167
25,MD,561,164
25,MD,561,164
25,MD,561,164
25,MD,562,163
25,MD,562,163
25,MD,564,162
25,MD,565,161
25,MD,565,162
25,MD,565,163
25,MD,564,166
25,MD,564,167
25,MD,565,167
25,MD,565,170
25,MD,564,171
25,MD,564,174
25,MD,565,174
25,MD,565,171
25,MD,566,174
25,MD,565,174
25,MD,565,177
25,MD,567,178
25,MD,569,179
25,MD,570,178
25,MD,573,182
25,MD,574,182
25,MD,578,181
25,MD,580,177
25,MD,578,174
26,MA,590,105
26,MA,603,101
26,MA,604,101
26,MA,605,99
26,MA,608,98
26,MA,610,101
26,MA,608,105
26,MA,608,106
26,MA,610,107
26,MA,610,107
26,MA,612,107
26,MA,613,108
26,MA,615,113
26,MA,618,113
26,MA,619,113
26,MA,620,112
26,MA,620,109
26,MA,619,108
26,MA,618,108
26,MA,616,108
26,MA,616,108
26,MA,619,107
26,MA,620,108
26,MA,621,109
26,MA,622,112
26,MA,622,113
26,MA,619,114
26,MA,616,115
26,MA,614,118
26,MA,613,120
26,MA,613,118
26,MA,614,118
26,MA,615,116
26,MA,614,115
26,MA,612,116
26,MA,612,116
26,MA,612,118
26,MA,610,118
26,MA,608,116
26,MA,606,113
26,MA,605,112
26,MA,600,113
26,MA,597,114
26,MA,582,116
26,MA,582,113
26,MA,582,106
26,MA,585,106
26,MA,590,105
27,MI,481,122
27,MI,478,116
27,MI,477,109
27,MI,475,108
27,MI,474,106
27,MI,473,108
27,MI,470,108
27,MI,468,112
27,MI,467,115
27,MI,467,115
27,MI,465,115
27,MI,465,115
27,MI,463,114
27,MI,463,113
27,MI,463,113
27,MI,463,109
27,MI,463,109
27,MI,467,109
27,MI,467,106
27,MI,467,105
27,MI,468,104
27,MI,468,97
27,MI,467,95
27,MI,467,94
