id,abbr,VertexX,VertexY
1,AK,30,310
1,AK,30,310
1,AK,31,310
1,AK,31,308
1,AK,32,307
1,AK,32,307
1,AK,31,307
1,AK,30,306
1,AK,31,303
1,AK,34,301
1,AK,35,300
1,AK,36,298
1,AK,38,297
1,AK,40,298
1,AK,40,299
1,AK,41,299
1,AK,43,298
1,AK,44,298
1,AK,44,298
1,AK,46,298
1,AK,47,298
1,AK,47,295
1,AK,47,295
1,AK,47,293
1,AK,48,293
1,AK,49,292
1,AK,49,292
1,AK,49,292
1,AK,48,291
1,AK,46,292
1,AK,44,292
1,AK,43,292
1,AK,41,290
1,AK,38,290
1,AK,36,288
1,AK,36,286
1,AK,37,284
1,AK,35,283
1,AK,34,281
1,AK,35,281
1,AK,38,280
1,AK,40,280
1,AK,40,281
1,AK,41,281
1,AK,41,280
1,AK,43,280
1,AK,44,280
1,AK,46,280
1,AK,44,282
1,AK,44,283
1,AK,46,284
1,AK,49,284
1,AK,50,284
1,AK,49,281
1,AK,48,280
1,AK,49,279
1,AK,47,278
1,AK,46,277
1,AK,47,276
1,AK,46,274
1,AK,44,271
1,AK,43,269
1,AK,44,268
1,AK,47,268
1,AK,47,268
1,AK,50,268
1,AK,52,266
1,AK,53,263
1,AK,55,262
1,AK,56,263
1,AK,58,262
1,AK,60,261
1,AK,61,261
1,AK,61,262
1,AK,64,262
1,AK,66,260
1,AK,67,260
1,AK,68,261
1,AK,70,262
1,AK,70,263
1,AK,70,263
1,AK,71,263
1,AK,73,263
1,AK,73,265
1,AK,74,266
1,AK,79,266
1,AK,83,269
1,AK,83,268
1,AK,86,270
1,AK,88,269
1,AK,89,269
1,AK,92,270
1,AK,95,272
2,AZ,86,229
2,AZ,85,230
2,AZ,85,232
2,AZ,85,232
2,AZ,97,238
2,AZ,104,243
2,AZ,113,248
2,AZ,123,254
2,AZ,130,256
2,AZ,145,257
2,AZ,155,186
2,AZ,105,179
2,AZ,103,188
2,AZ,103,188
2,AZ,101,190
2,AZ,100,190
2,AZ,99,188
2,AZ,97,188
2,AZ,97,187
2,AZ,97,187
2,AZ,96,188
2,AZ,95,188
2,AZ,95,193
2,AZ,94,194
2,AZ,94,201
2,AZ,93,202
2,AZ,93,205
2,AZ,94,208
2,AZ,95,211
2,AZ,95,211
2,AZ,97,212
2,AZ,96,213
2,AZ,95,214
2,AZ,93,215
2,AZ,92,216
2,AZ,91,218
2,AZ,91,221
2,AZ,89,223
2,AZ,88,223
2,AZ,88,224
2,AZ,88,225
2,AZ,88,226
2,AZ,90,226
2,AZ,90,227
2,AZ,89,229
2,AZ,86,229
3,AR,356,206
3,AR,353,206
3,AR,350,206
3,AR,351,205
3,AR,353,203
3,AR,353,201
3,AR,352,199
3,AR,305,200
3,AR,306,205
3,AR,306,209
3,AR,307,216
3,AR,307,239
3,AR,308,240
3,AR,310,239
3,AR,312,240
3,AR,312,244
3,AR,346,243
3,AR,346,242
3,AR,346,240
3,AR,345,238
3,AR,346,237
3,AR,345,236
3,AR,346,234
3,AR,346,231
3,AR,347,230
3,AR,347,228
3,AR,349,225
3,AR,351,224
3,AR,351,223
3,AR,351,222
3,AR,353,219
3,AR,354,218
3,AR,354,216
3,AR,355,215
3,AR,353,215
3,AR,353,212
3,AR,354,211
3,AR,355,210
3,AR,355,208
3,AR,356,206
4,CA,86,229
4,CA,89,229
4,CA,90,227
4,CA,90,226
4,CA,88,226
4,CA,88,225
4,CA,88,224
4,CA,88,223
4,CA,89,223
4,CA,91,221
4,CA,91,218
4,CA,92,217
4,CA,93,215
4,CA,95,214
4,CA,96,213
4,CA,97,212
4,CA,96,211
4,CA,95,211
4,CA,94,208
4,CA,93,205
4,CA,93,202
4,CA,92,202
4,CA,50,139
4,CA,62,98
4,CA,22,89
4,CA,20,92
4,CA,20,97
4,CA,17,104
4,CA,16,105
4,CA,15,106
4,CA,14,106
4,CA,13,109
4,CA,13,111
4,CA,14,113
4,CA,16,116
4,CA,16,118
4,CA,16,122
4,CA,15,124
4,CA,14,127
4,CA,14,130
4,CA,15,132
